ms,topic_name,src_topic,subscribers_count,publisher_count,msg_type,msg_data
1778298513820,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298513820,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298514019,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298514019,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298514219,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298514219,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298514419,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298514419,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298514619,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298514619,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298514819,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298514819,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298515019,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298515019,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298515219,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298515219,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298515419,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298515419,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298515620,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298515620,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298515820,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298515820,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298516020,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298516020,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298516220,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298516220,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298516420,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298516420,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298516619,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298516619,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298516819,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298516819,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298517019,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298517019,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298517219,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298517219,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298517419,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298517419,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298517619,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298517619,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298517819,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298517819,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298518020,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298518020,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298518220,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298518220,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298518419,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298518419,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298518619,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298518619,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298518819,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298518819,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298519019,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298519019,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298519219,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298519219,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298519419,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298519419,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298519619,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298519619,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298519820,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298519820,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298520019,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298520019,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298520219,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298520219,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298520419,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298520419,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298520619,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298520619,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298520819,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298520819,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298521020,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298521020,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298521219,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298521219,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298521420,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298521420,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298521620,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298521620,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298521819,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298521819,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298522020,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298522020,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298522219,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298522219,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298522420,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298522420,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298522619,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298522619,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298522819,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298522819,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298523019,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298523019,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298523219,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298523219,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298523419,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298523419,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298523619,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298523619,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298523819,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298523819,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298524020,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298524020,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298524219,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298524219,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298524419,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298524419,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298524620,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298524620,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298524819,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298524819,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298525019,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298525019,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298525219,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298525219,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298525420,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298525420,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298525620,/parameter_events,ros2_monitor_node,1,1,rcl_interfaces/msg/ParameterEvent,Waiting for data...
1778298525620,/rosout,ros2_monitor_node,1,1,rcl_interfaces/msg/Log,Waiting for data...
1778298525820,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298525820,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298526020,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298526020,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298526020,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298526220,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298526220,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298526220,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298526420,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298526420,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298526420,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298526619,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298526619,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298526619,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298526820,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298526820,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298526820,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298527020,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298527020,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298527020,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298527219,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298527219,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298527219,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298527420,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298527420,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298527420,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298527620,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298527620,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298527620,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298527820,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298527820,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298527820,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298528020,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298528020,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298528020,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298528220,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298528220,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298528220,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298528420,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298528420,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298528420,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298528619,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298528619,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298528619,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298528820,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298528820,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298528820,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298529020,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298529020,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298529020,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298529219,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298529219,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298529219,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298529420,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298529420,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298529420,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298529620,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298529620,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298529620,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298529819,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298529819,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298529819,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298530020,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298530020,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298530020,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298530220,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298530220,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298530220,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298530419,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298530419,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298530419,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298530620,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298530620,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298530620,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298530820,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298530820,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298530820,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298531019,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298531019,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298531019,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298531220,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298531220,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298531220,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298531420,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298531420,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298531420,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298531619,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298531619,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298531619,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298531820,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298531820,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298531820,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298532020,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298532020,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298532020,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298532219,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298532219,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298532219,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298532420,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298532420,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298532420,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298532620,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298532620,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298532620,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298532819,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298532819,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298532819,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298533020,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298533020,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298533020,/rosout,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/Log,Waiting for data...
1778298533220,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298533220,/parameter_events,ros2_monitor_node|minimal_subscriber,1,2,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298533220,/rosout,ros2_monitor_node|ros2_monitor_node|minimal_subscriber,1,3,rcl_interfaces/msg/Log,Waiting for data...
1778298533420,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298533420,/parameter_events,ros2_monitor_node|ros2_monitor_node|minimal_subscriber,1,3,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298533420,/rosout,ros2_monitor_node|ros2_monitor_node|minimal_subscriber,1,3,rcl_interfaces/msg/Log,rcl_interfaces.msg.Log(stamp=b
1778298533619,/ouo,Unknown,2,0,std_msgs/msg/String,Waiting for data...
1778298533619,/parameter_events,ros2_monitor_node|ros2_monitor_node|minimal_subscriber,1,3,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298533619,/rosout,ros2_monitor_node|ros2_monitor_node|minimal_subscriber,1,3,rcl_interfaces/msg/Log,rcl_interfaces.msg.Log(stamp=b
1778298533820,/ouo,Unknown,3,0,std_msgs/msg/String,Waiting for data...
1778298533820,/parameter_events,ros2_monitor_node|ros2_monitor_node|minimal_subscriber,2,3,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298533820,/rosout,ros2_monitor_node|ros2_monitor_node|minimal_subscriber,2,3,rcl_interfaces/msg/Log,rcl_interfaces.msg.Log(stamp=b
1778298534020,/ouo,Unknown,3,0,std_msgs/msg/String,Waiting for data...
1778298534020,/parameter_events,ros2_monitor_node|ros2_monitor_node|minimal_subscriber,2,3,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298534020,/rosout,ros2_monitor_node|ros2_monitor_node|minimal_subscriber,2,3,rcl_interfaces/msg/Log,rcl_interfaces.msg.Log(stamp=b
1778298534219,/ouo,Unknown,3,0,std_msgs/msg/String,Waiting for data...
1778298534219,/parameter_events,ros2_monitor_node|ros2_monitor_node|minimal_subscriber,2,3,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298534219,/rosout,ros2_monitor_node|ros2_monitor_node|minimal_subscriber,2,3,rcl_interfaces/msg/Log,rcl_interfaces.msg.Log(stamp=b
1778298534420,/ouo,Unknown,3,0,std_msgs/msg/String,Waiting for data...
1778298534420,/parameter_events,ros2_monitor_node|ros2_monitor_node|minimal_subscriber,2,3,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778298534420,/rosout,ros2_monitor_node|ros2_monitor_node|minimal_subscriber,2,3,rcl_interfaces/msg/Log,rcl_interfaces.msg.Log(stamp=b
1778298534620,/ouo,Unknown,3,0,std_msgs/msg/String,Waiting for data...
