ms,topic_name,src_topic,subscribers_count,publisher_count,msg_type,msg_data
1778176848335,/parameter_events,minimal_publisher|ros2_monitor_node|ros2_monitor_node|minimal_subscriber,2,4,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778176848335,/rosout,minimal_publisher|ros2_monitor_node|ros2_monitor_node|minimal_subscriber,2,4,rcl_interfaces/msg/Log,rcl_interfaces.msg.Log(stamp=b
1778176848535,/ouo,minimal_publisher,3,1,std_msgs/msg/String,std_msgs.msg.String(data='Hell
1778176848535,/parameter_events,minimal_publisher|ros2_monitor_node|ros2_monitor_node|minimal_subscriber,2,4,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778176848535,/rosout,minimal_publisher|ros2_monitor_node|ros2_monitor_node|minimal_subscriber,2,4,rcl_interfaces/msg/Log,rcl_interfaces.msg.Log(stamp=b
1778176848735,/ouo,minimal_publisher,3,1,std_msgs/msg/String,std_msgs.msg.String(data='Hell
1778176848735,/parameter_events,minimal_publisher|ros2_monitor_node|ros2_monitor_node|minimal_subscriber,2,4,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778176848735,/rosout,minimal_publisher|ros2_monitor_node|ros2_monitor_node|minimal_subscriber,2,4,rcl_interfaces/msg/Log,rcl_interfaces.msg.Log(stamp=b
1778176848935,/ouo,minimal_publisher,3,1,std_msgs/msg/String,std_msgs.msg.String(data='Hell
1778176848935,/parameter_events,minimal_publisher|ros2_monitor_node|ros2_monitor_node|minimal_subscriber,2,4,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778176848935,/rosout,minimal_publisher|ros2_monitor_node|ros2_monitor_node|minimal_subscriber,2,4,rcl_interfaces/msg/Log,rcl_interfaces.msg.Log(stamp=b
1778176849135,/ouo,minimal_publisher,3,1,std_msgs/msg/String,std_msgs.msg.String(data='Hell
1778176849135,/parameter_events,minimal_publisher|ros2_monitor_node|ros2_monitor_node|minimal_subscriber,2,4,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778176849135,/rosout,minimal_publisher|ros2_monitor_node|ros2_monitor_node|minimal_subscriber,2,4,rcl_interfaces/msg/Log,rcl_interfaces.msg.Log(stamp=b
1778176849335,/ouo,minimal_publisher,3,1,std_msgs/msg/String,std_msgs.msg.String(data='Hell
1778176849335,/parameter_events,minimal_publisher|ros2_monitor_node|ros2_monitor_node|minimal_subscriber,2,4,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778176849335,/rosout,minimal_publisher|ros2_monitor_node|ros2_monitor_node|minimal_subscriber,2,4,rcl_interfaces/msg/Log,rcl_interfaces.msg.Log(stamp=b
1778176849535,/ouo,minimal_publisher,3,1,std_msgs/msg/String,std_msgs.msg.String(data='Hell
1778176849535,/parameter_events,minimal_publisher|ros2_monitor_node|ros2_monitor_node|minimal_subscriber,2,4,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778176849535,/rosout,minimal_publisher|ros2_monitor_node|ros2_monitor_node|minimal_subscriber,2,4,rcl_interfaces/msg/Log,rcl_interfaces.msg.Log(stamp=b
1778176849735,/ouo,minimal_publisher,3,1,std_msgs/msg/String,std_msgs.msg.String(data='Hell
1778176849735,/parameter_events,minimal_publisher|ros2_monitor_node|ros2_monitor_node|minimal_subscriber,2,4,rcl_interfaces/msg/ParameterEvent,rcl_interfaces.msg.ParameterEv
1778176849735,/rosout,minimal_publisher|ros2_monitor_node|ros2_monitor_node|minimal_subscriber,2,4,rcl_interfaces/msg/Log,rcl_interfaces.msg.Log(stamp=b
1778176849935,/ouo,minimal_publisher,3,1,std_msgs/msg/String,std_msgs.msg.String(data='Hell
